,chroma_stft,spectral_centroid,spectral_bandwidth,tonnets,te,ems,md,p
0,0.6905596256256104,3640.598838105003,3726.118176876556,0.0061099,0.99898403918816,0.930452667290857,-11.7357793678048,1.1732827826114685
1,0.3377651572227478,4245.616677437384,2915.6690946645103,0.0025941999999999996,0.9951567285576216,0.9485034764396428,-12.204839273543765,36.78095984090695
2,0.21655717492103574,4281.85463812486,2824.307292419307,0.001451,0.9945753692590504,0.9686748893344774,-12.08984479093876,62.28835706009443
3,0.6662846803665161,3699.865800253448,3743.5747527441576,0.0041175,0.9983536041140684,0.9106891729644724,-11.885507505471606,2.0060865374687684
4,0.4333243370056152,3534.0833970930266,3113.4672478101534,0.0050792,0.99623322612827,0.971865936305558,-12.098395757615064,19.73681961140486
5,0.7442786693572998,1936.5422326303037,2861.0747384860515,0.005067100000000001,0.9989991597668988,0.9709126214007432,-10.602067899204775,0.617431038447016
6,0.7066058516502379,1734.806660167874,2794.1738334555685,0.0058528,0.9989472639652164,0.9832140657903746,-10.33152822912973,0.3327736454118074
7,0.2837844491004944,4007.091199996109,3027.7929156662703,-6.729933,0.994013910487354,0.9720005531347348,-12.32617993983046,9.505882270057256
8,0.8408739566802979,1916.3867158022533,2889.835217765111,0.0048127,0.9994723774619604,0.9670680431640358,-10.76046323586426,1.3932707487271363
9,0.2454695403575897,4939.55284946518,2972.9347373160717,0.0036294000000000005,0.9940104908382866,0.9728816654437464,-11.743143312441394,89.17582024855494
10,0.3051058053970337,3271.7641814288454,2765.955004125378,0.0055385,0.9971434378541852,0.9338104536881582,-11.235908022792868,26.062311391723227
11,0.7370333075523376,3275.033988715354,3420.0865038298716,0.0067670000000000004,0.9987270898938824,0.9552048827992032,-11.593163774539594,1.136564333613887
12,0.2831448614597321,3529.802985422476,2783.3995573879242,0.0016183,0.9956292426848448,0.9501959617306412,-12.316215526425225,87.04386508599407
13,0.6260451078414917,1919.4038861502813,2776.058948566384,0.0007867999999999999,0.9990457322885624,0.984731469031068,-10.245051516670962,1.833349308763456
14,0.8003299832344055,2781.3553275461704,3499.829090842041,0.0076852000000000005,0.9989739585290646,0.9640300194052638,-11.766481342470165,1.2385617290649058
15,0.327328085899353,3203.7765892345324,2881.780855370877,0.0071468,0.99775080067819,0.962877223650398,-11.268769608592732,31.036661853778554
16,0.19053368270397186,4015.6677137498436,2772.713461978093,-0.003879,0.994858755743218,0.9177186801551304,-11.317162594959465,44.35933111739927
17,0.3281659483909607,3545.397283487735,2909.535905948101,0.0023596,0.9960652148411062,0.9643881454091616,-11.271875247528794,33.04674854066722
18,0.3542703986167908,3524.7900876480103,2934.02952486701,0.0018694000000000002,0.9952390403816276,0.9107622610026388,-11.299035373416295,43.24977275862129
19,0.21501578390598294,3826.8779272251695,2860.4988069805863,0.0001459,0.99502502146616,0.96963490931685,-11.217649686437344,38.74385659460351
20,0.2302379012107849,3861.917119126717,2858.803325090955,-0.000172,0.995541177536256,0.9696951074039258,-11.367116803593449,39.078307581328566
21,0.2186473608016968,3998.0385503736693,2796.457573533916,0.0062513,0.9953770524100854,0.9518732084868052,-11.364671175409775,39.76932020929987
22,0.2251531183719635,3883.23631140049,2796.00810445504,0.0011664000000000002,0.9960484264072549,0.9595859134084359,-11.276694831532057,29.435128565288878
23,0.2877095341682434,3609.561716896966,2879.073221885024,0.0008279,0.995950606769689,0.9552358486779752,-11.165779012783034,37.23302334469664
24,0.4182717204093933,3248.9348040225877,2926.363095940438,-0.006695,0.9954375699230916,0.92248221761626,-11.264534110759485,40.72364719221624
